Title,Price,Review
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"The product was delivered and was just like new. With Apple's outrageous ""new"" prices, this is definitely the way to go. One thing to keep in mind that the battery performance may just be very slightly higher than the guaranteed threshold and the back glass is a knock off."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"The one i purchased was shipped and sold by amazon themselves. Had this for half a year and no issues so far. When received, the battery life was right at the minimum requirement but its battery life was still way better than my previous phone. Great price and extremely satisfied :)"
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"I bought this phone only 3 months ago (February 2024) and while the phone at first had absolutely no issues I’m now experiencing multiple issues with this phone that should not be happening within only 3 months of having the device.

For example:
• Auto capitalization is toggled “on” but still fails to capitalize words correctly. Autocorrect doesn’t work properly as-well which makes it harder and longer to type on anything.
• Home button and device glitches and doesn’t show certain widgets on screen (they all go black colored and unusable).
• fingerprint malfunctions and doesn’t scan properly no matter how many fingerprint restarts I make. It makes it very hard to get my passwords and opening my device.
•Battery came degraded and obviously became more negative overtime. Dies within 3 hours of usage to this day.

There are little to no amazing things about the phone anymore. Only positive feedback I have is that it still does work overall as a very cheap burner phone. It still can text and call, it still is functional besides some glitches and the camera still works properly. There still is appropriate space on the phone for photos and apps so I can’t complain too much. I am getting another phone soon to replace this one and this one will be my back up iPhone."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"I have bought a few of these for my kids, who abuse their phones but still like the models with the home button (go figure). I buy the excellent condition ones, they always look just like new and have at least 80% battery capacity. I have had great success with this vendor, and have yet to be disappointment with what showed up."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,Shipped fast works great! No problem with SIM card and migrating everything from an iPhone 6
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,El problema es su batería pero todo ok
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"El telefono llego en perfectas condiciones, la estética impecable y la batería 85%. Estoy muy contenta con la compra."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,My old apple phone I was charging all the time. Needed a newer one with a stronger battery.
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"The phone is good and has no visible scratches and works well.
However, the battery drains fast. I put it up for a full charge and it gave me ten hours before it drained . The phone heats up"
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,This phone is practically brand new. My eleven year old son loves it. Was easy to put in our cricket wireless sim card and it immediately was able to make calls. Thank you so much !
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"Yesterday I bought this cell phone so far the only problem it has had is with the location it does not work for me otherwise it came in good condition with its charger no scratches we will see what happens with the useful life of the charge and I hope to solve it with the location soon and at the end seller, I arrived on time. I will be here soon to tell you how the cell phone is doing."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"iPhone SE has clear quality screen and fast charge time, but Poor battery health at only 79%. I’m starting to wonder if it’s an apple software issue or people not taking the effort to replace the batteries."
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"Phone looks new, battery life 91% health with genuine Apple battery. No scratches. Downgraded from a 14 due to water damage and didn’t want to spend a lot on a new phone. Love the SE"
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,It great so far Thank you
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,Excellent condition. Beautiful. Works perfectly! I am HAPPY.
"Apple iPhone SE (2nd Generation), US Version, 64GB, White - Unlocked (Renewed)",Price not found,"So far it's doing very well. My only cons I could give (and they’re minor cons that may be on my end) would be the battery life not being the greatest and the screen is glitchy at times but again they’re all minor issues. This is my very first iPhone I ever owned so it’s a whole new learning experience for me compared to my years of using Android phones. I felt it was time for a change so I believe, all and all, this is a very good investment on this phone and am loving it so far."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"For starters; the price on these phones is great. Between having the reassurance of Amazon buyer protection, and the benefit of knowing the device has been tested for performance, it’s well worth it.

I needed a new phone fast after my cat knocked mine into the sink ☹️ Rice fixed it for a while, but it was only temporary before it died altogether.

I hate buying phones and avoid it whenever possible. 99% of mine belonged to someone in my family first. And i was good with that. Needless to say, my cat didn’t wait for someone in my family to upgrade. I was on my own this time.

Okay.... that’s not entirely true. My grandma had an iPhone 7 sitting around so that held me over in the meantime. Going from an iPhone 11 Pro Max to an iPhone 7 was….bad. It was too dam small, in every possible way. 32 gigs of memory!! I needed an upgrade. Fast. My 11 year old was bullying me relentlessly. And that’s on me. They had my old XR (formerly my dad’s)

I scoured FB marketplace. I’d decided upgrade a little, so I could feel better about the switch. I didn’t want to feel backed me into a corner by my cat’s recklessness. I would get a slightly newer model in a fun colour.

Marketplace had plenty. Sending message after message from my iPhone 7, I worried. “This person seems too eager”, “this one has been posted so long”, “I want a purple, but the only purple one listed has less storage space” and “the pretty green one has a small crack”, “this guy lives 2 hours from me” and “Battery life? Errr last time I checked it was like 74%?….no, I can’t take a screenshot of it, it’s turned off”…. “cash only please” Etc.

So much pressure. What happens if the thing doesn’t work? That’s $300+ down the drain. I knew I couldn’t afford new. But I hated the idea of buying something used from a stranger on Facebook. I didn’t want to get scammed, and I also didn’t want to settle.

That’s when I remembered good ol’ Amazon. Maybe I’d check there. Just for funsies. Probably out of my budget, but it couldn’t hurt.

Sure enough, refurbished devices selling “like new!” Mostly same cost or less than what I’d found so far. Surely there was a catch? I read through everything, tested by Amazon, includes all the specs, unlocked, I can pick the colour, the storage size, the condition, etc. AND I could have it delivered to me tomorrow??! With a warranty?!!

I recovered from my brief stint of disappointment after learning the 12’s don’t come in yellow. Then fought hard to decide between mint and lavender. The lavender would take an extra day to arrive. Mint it was!!

As promised, it arrived the next day. It was in beautiful shape. 128g’s, mint green, not a single scratch, 86% battery life. All for less than I would have paid to some stranger for a 64g with some “small scratches”

Once my case and screen protector arrived I excitedly set it up and synced my data.

Oh no.
The FACE ID DIDNT WORK 😭

After becoming used to facial recognition, having that yanked away, and dealing with a 7 for over 2 weeks— I was desperate for the convenience of Face ID. I had been using my fingerprint. Like a *caveman*.

Not to mention I have Blink 182 tickets, and it specifically states facial recognition is required to access the mobile tickets. Idk if that’s true, but I needed Face ID!!

I googled, I contacted apple support. Fixing it could be upwards of $300. That’s almost what I paid for the whole phone!!

I realllllly didn’t want to be stuck without a phone again. But I also wanted one fully functioning.

So I reached out to Amazon support and explained. The rep was incredibly helpful (as most Amazon reps are) and after bts failed, she advised the ship was a 3rd party seller, and she send a message to them. “If they don’t fix it by (insert date) contact us back and we’ll make this right” she encouraged.

I’m ngl. I was nervous. I didn’t have high hopes, having dealt with 3p sellers on Amazon in the past. At least Amazon had my back, ig. The concert wasn’t till July. Even without facial recognition, it was loads better than the 7. I could make do in the meantime.

The seller came in clutch though, and my worry was unwarranted. They responded within minutes. They were receptive, apologetic, and more than willing to help.

As I’d anticipated, they offered a refund or exchange, as soon as they received the return. I explained my concern with not having a phone for several days or more; and the merchant offered to overnight a replacement as soon as the return was dropped off.

I could deal with one day without a phone! I gratefully accepted. That was Saturday night, we made plans to catch up Monday for the return instructions and for them to overnight it.

Monday I reached back out; and they were ready to ship, BUT they *had no more green….* 🫢 SHOCK
“…do you have purple”
No. :( just blue, white, and black.

THIS WAS A HUGE BUMMER.It’s silly I know, and the definition of *first world problems “.. but I mean…. My change of heart about this whole phone thing HINGED ON THE FUN COLOUR. Without it, I was just a person…out $350… because my cat was thirsty while I was watching YouTube while washing dishes. I needed a cool colour. Plus, I’d already gotten the matching case! Clear with mint green borders.

It wasn’t even a fun blue… it was a dark, serious, navy blue. It was pretty and classy, but I wanted something fun. I even asked if he had any older models in yellow 😭😭 no luck,

They told me they’d be restocking in a day or so. Still, no greens or purples came in.

Ugh. Reality was setting in. I was going to have to settle. It was fine, I thought. At least it would be a fully functioning phone.

No. I wasn’t ready to let go. They assured me I could take my time to decide, and I asked if we could wait another week in case one came in. If it didn’t, *then* I would choose from the options available.

I messaged them Wednesday afternoon, bracing myself for the answer…. THEY GOT IN PURPLE! YAY.

They sent a label, I dropped it off, sent a photo, and had my new phone the next morning.

they’d said overnight shipping… but wow! I’d dropped off the return around 3pm, and had the replacement by noon the next day. I didn’t even have my new case yet 😅

Despite the Barney-Esque colour scheme my mint green case created, the lavender is GORGEOUS and I’m actually sort of glad the green didn’t work out.

Don’t get me wrong, the green is also gorgeous.. but in the end I’m glad I ended up with the lavender. I was overjoyed when I was prompted to set Face ID during setup. Worked brilliantly, as did everything else.

Great packaging, no cosmetic flaws, amazing battery life, customer service was great, and best of all… ITS PURPLE!

Can’t wait to pair it with the new case. I’m so glad I went this route where I have some peace of mind as a buyer.

I’m grateful to the seller for being so helpful and patient with me as insufferable as I must have seemed making such a fuss over colour preference

If you’re nervous buying a phone used or refurbished too, hopefully you can take comfort in knowing- this seller is legit. You receive a good quality product, and, speaking from experience, they’ll gladly help resolve any issues you may run into."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"My reason for purchasing an iPhone was probably different than most people. I have a Samsung phone that use daily and I am very happy with it. It is on a carrier that is not one of the ""big names"". It suits my purposes fine.
My mother invited me to accompany her to Europe. This is a once in a lifetime trip for me, but I soon realized my inexpensive Samsung phone would not work there. Believe me, I tried. The best way to have a working phone while in Europe so I could stay in contact with my business was to invest in an iPhone. I decided on the iPhone 12 and bought a refurbished one.
I researched the sellers and their profiles before ordering. I finally decided on MOBILESUPPLY because they have an incredibly high rating. They did not disappoint!
The first phone I purchased was purple. It arrived in excellent condition visually. No scratches, no marks and actually looked like a brand new phone. It charged up to 82% which was great. Everything was wonderful. Then I set it up (which took me a couple of YouTube tutorials being a long time android user). I couldn't hear on the phone without using my earbuds or having it plugged into my vehicle.
I thought maybe it was me, so I tested it with several people calling them and having them call me and finally I gave it to my husband, then son to get their opinion. Nope, wasn't me.
MOBILESUPPLY answered my question immediately and it was no issue to replace the phone. They sent a prepaid label and the same day they received my phone they shipped a new one out to me. The replacement phone was blue, but that isn't an issue. It charges to 93% and again, appears brand new. It works great, I can hear and now I am ready to go on my trip with my Mom.
This entire experience was a lot of research and I am so glad I bought from Amazon, and picked the seller I did.
My advise is to think of your needs for purchasing a ""new"" phone and to do your research on sellers. Amazon offers an amazing choice to pick from.
Hope that helps."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I got the renewed for 289. Bought this for my mother who loses things a lot so getting something in pristine condition for under 300 dollars is a great way to avoid the expense of a new phone with features that would go unused/unnoticed. Mine appeared brand new so was probably immediately placed in an Otter Box at time of original purchase. Battery seems ok but only time will tell but Apple only warranties new batteries for year anyway. Also came unlocked with no SIMM card and wiped clean just like my new 12 I got 3 years ago. Only took about 10 minutes to add to my Spectrum Mobile account. Only think I will add has nothing to do with the device but to keep in mind with a third-party seller. Price dropped around 40 bucks as soon as I received it. Did not expect Amazon to or the seller to honor it but spent about 15 minutes on their chat only to call a live rep. Then was told they have no control over 3rd party pricing as it is up to the seller. Again, not a big deal but just annoying that I could not get this answer in a minute or two though chat. Finally, if something does go wrong, I was told I would have to work with the seller instead of Amazon and discuss warranty with them. All in all 5 star for item and the latter part of this review is really more of a rant on the quality of Amazon Customer Service over the last 12 years of being a member"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I purchased the (Product)Red 64GB version Refurbished - Excellent iPhone 12. When I received and unboxed the phone, I realized it looked brand new except what appears to be a small scratch at the bottom of the screen. Do I wish the scratch was on the back or anywhere else other than the screen? Sure but if that's the only blemish, I'm happy with it.

Not sure if this is standard but mine came with a screen protector installed which happens to hide the scratch pretty well making it difficult to notice unless you're looking right at it.

After I finished setting up and configuring the phone with T-Mobile, I checked the battery health. I would have been perfectly happy with a max capacity around 90% but to my surprise, it's 100%!!

I purchased a red set of Samsung Galaxy Buds Live that are refurbished but happen to look new as well to pair with the phone. They work perfectly together and the red color of both the phone and ear buds are a great match.

Overall, I really like this phone!! Maybe I got lucky with the condition but this is one of the better purchases I've made recently. I recommend this phone to anyone looking for a decent iPhone that can't afford a current model. I upgraded from an iPhone 8 so this a big leap from that. The differences between the newer models gets less and less as you move up to the 15 so getting the 12 is a really good option. The 12 even has the same shape and size as an iPhone 15.

Hope everyone who buys one gets a phone in like new condition like I did :)"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,My old iPhone “died” on me and it would have cost me almost as much to repair it as to replace it. This phone works very well. I was able to get most of my stuff back from my iPhone backups. There wasn’t much in the way of instructions and I had a bit of a challenge because my old iPhone had a button at the bottom to select and turn off apps and turning on and off the new iPhone was a bit challenging to figure out but once I got that “swiping “ the screen stopped apps and holding the power button with the volume button brought up the turn off option I was fine. I think the screen is better than my old one and now I’m accustomed to it I like the new iPhone better.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Well I finally caved and decided to go back to iPhone. My current androids are starting to give me problems. The last time I used an iPhone was during the 4s and 5s era iPhone's. So yeah I am definitely behind on all things iPhone. I wanted something that I wouldn't spend so much. I managed to find a 12 and now I just need to get my apple account unlocked so I can start using the phone. Phone came in good condition it does have a few scratches and one on the screen but its no deal breaker at all. Will update as soon as that is all resolved
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I thought I was getting a refurbished phone in excellent condition? Well I would say that it is not in excellent condition but in okay condition. It is definitely refurbished. Cons: It came in dead, with scuffs and chips all over the paint, a weird little black spot in the screen, and the battery is only at 77% capacity. Pros: Functions fine, holds an alright charge, easy to use, no problems setting up carrier. This phone physically is beat up, and functions as it should. I’m not satisfied with the price I paid for the sheer quality of this phone, somebody definitely over exaggerated its greatness, because it’s PHYSICALLY not in excellent condition. But for now it will do! So if you want a phone for short money that functions fine and don’t care about the physical appearance, this phone is for you! But if you expect a fairly new, barely scratched phone, look elsewhere my friend! 3/5 phone."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Refurbished iPhone 12 received in two days to replace lost iPhone 11. Received in excellent condition (...no face scratches) as advertised. Was able to add my old number to the phone (...using tips from Apple Tech Support); then erase all existing Apps & Data on the iPhone 12 (...except for the eSIM!) & then upload my Apps & Data from my old phone using iCloud Backup. Had to log in and re-establish 2FA with a few of the Apps, but no major issues with that, and was back in business!

Only annoying aspect was that the supplied charger cable stopped working after a day, but I had plenty others laying around.

Overall, a very gratifying experience, and now I have 5G access. Tip: If you utilize 2FA for some of your Apps; if they permit, set up the option of BOTH a phone number & an email...from laptop, in case you lose your phone."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I really do like the phone, I got the refurbished excellent quality, it charges relatively fast and dies just as fast, the main thing I cannot stand about it though is how fast it overheats, I’m unsure if this is just an iPhone 12 problem or whatever the case may be, but I do despise how due to it overheating it sometimes moves faster than the phone I replaced. Other than that it’s pretty okay. It’s an iPhone it’s everything you’d expect it to be."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"This might be the most traveled phone this year. Arrived quickly at the drop shipper location in Miami before being forwarded to me, an expat living in Ecuador.

Well after long delays at customs here in Ecuador it was returned to Miami. Refurbished phones are not allowed to be imported into Ecuador. Long story short after two trips around the US it was hand delivered yesterday by a helpful traveler.

The phone arrived (refurbished premium) in perfect physical shape, not a mark or scratch. It functions flawlessly. Why the 4 stars? I would gladly give 5 save for that premium phones are guaranteed to exceed 90% battery life, sadly this one is at 88% so a bit short. It’s been over two months since ordering so I’m gladly keeping this iPhone 12."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"My phone arrived in pristine condition. It was very easy to set up and transfer data from my old iPhone. So far I am very pleased with my purchase, however the one discrepancy is that it was guaranteed to have a batter health of at least 80%, but mine only has 79%. I’m upset that I’ll have to spend more money to get a better battery sooner than I expected, but the quality of the phone itself still made it a worthwhile purchase."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I have been using the phone for around 10 days and it works perfectly fine. It did not have a single scratch. Battery life came with 92%, the only thing is that sometimes when I’m on a call with someone, signals cuts off but it happens when I’m outside my house. I’m still testing the phone to figure out if it’s a problem the phone has or it’s just me not having good signal but so far that’s the only thing I’m still testing so that’s the only why I gave it a 4 out of 5 but other than that I’m impressed and happy with the phone. I mostly think it’s just the place that have bad signal but I want to make sure. I’ll be back to write my final review ."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"The iPhone appeared in excellent condition as I unpacked it. I had no problem transferring everything from my old phone, BUT when I tried to use the camera to take a picture of a card, I discovered that the picture was not in focus. I tried several more times - each time was the same result. Then, when I went into the 'setting' to do some corrections, I discover a statement that said ""The camera for this iPhone is not recognized. An Apple Authorized Service Provider can repair or replace the camera to restore full functionality."". Apparently, the 'remanufacturer' has installed a second-rate camera into this phone."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"La verdad me sorprendió no había tenido iphone antes y se ve cuidado.
Es reacondicionado excelente
Estética 9/10
En la pantalla tiene un detalle que sin protector no se notaba, me di cuenta cuando le puse el protector la verdad, es un poco molesta pero esta todo lo demás muy bien.
Vi la reseña de otros y se veían maltratado por fuera y el mio llego muy bien y sin rayones en la parte trasera ni en la cámara.
No llego el adaptador de corriente eso me molesto porque tuve que comprar uno.
Se ve mejor en persona si no tuviera protector puesto y resaltará el detalle de la pantalla pareciera nuevo. Lo recomiendo si estas buscando una opción más económica y por el momento funciona bien,espero y siga así"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Like the lightness compared to my Samsung S24 Ultra. No scratches. Looks new. Battery charges to 100%
Audio is subpar compared to the Ultra, not as loud and quality not as good.
I don't like the lightning port. Wish it was the same as my S24 Ultra.
In my case I could not get the Hotspot to work. However I did not take it to ATT to see if they could get it to work. That's not why I bought this phone. Amazon has a relatively new gps wrist band tracker that has no monthly fee and it only works with the iPhone. It does not work with Android and I need it to keep tabs on my friend with dementia. So far it works great. It's better than having to pay as much as $50 a month like some trackers on Amazon. So far I'm happy with the iPhone. It's a keeper and can also serve as a backup phone.
Sorry my review is not more in depth."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Phone was flawless besides one little chip that was barely noticeable. I did pay for renewed premium which was supposed to come with over 90% battery health. Phone came with 87% battery health. Everything worked as expected. Setup was smooth no issues with the display or anything. Will knock one star off for battery not being over 90% health.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I’mVery happy with this iPhone 12. It’s working with all carries n it’s in great condition. Even the seller is very very helpful n the seller has great customer service very understanding person is mr mark the seller,

I will definitely buy more products from this seller bcoz my iPhone is working in great condition n the battery life is also 90 percent.. without any doubt. Two Thumbs up for the seller n the product 👍🏼👍🏼"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Very pleasantly surprised on how good of shape my iPhone came in. Don’t know if I just got lucky but… it had just one minor scuff on the back that you could barely see and with a case (which I always use) will never see! Screen in perfect condition, camera works great, battery life is at 99%!! This was the best price I could find for 128g. Very happy with my purchase so far."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I needed a new phone with more storage and better battery life. This is a good value. There is a small scratch but it’s not in a place that causes any issues. Camera is better than my old iPhone XR, Face ID works great and holds it’s charge. It was super easy to set up. It’s a little smaller than my previous phone. Customer service is very good. I had to return a different phone and it was no problem with Amazon."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Overall, the device is in pristine condition and the phone works great but it took me a while to realize that the charger does not work. Had to borrow and original charger to get the phone going."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"No issues with this, I have been using it for months. I always buy used ones and this one is working as expected. Any cripes I would have would be with apple and not with the seller. Would buy again."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Going on 3 months of usage with no problems. Doesn’t seem like a “fake iPhone” either if you’re wondering. Came with charger. Slight wear on the phone but can’t notice with phone case on top.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"First phone I received looked great, no scratches and I absolutely loved the green, unfortunately the battery health was 79% which is below what an excellent condition phone is supposed to have. Contacted seller and they were quick to respond and offer a replacement. The replacement was shipped overnight by FedEx the same day they received the first phone. Replacement looked brand new, battery life is great and it setup without any issues. They even upgraded the storage for my inconvenience! Overall an A+ experience! Buy with confidence! You won’t be disappointed!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Phone arrived earlier than expected. Phone looks brand new, was easy to set up. Phone works great for my son who is in high school."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I am a 19 year old broke college student, but I have had the Iphone XR since my freshman year of highschool... I am a rising junior now. Though my XR did my well over the years, she recently started shutting off on me at random times, would die after 30 minutes of use after being charged fully. I was just wayyyy past due for a new phone, so I got this one. This was one of my first big girl purchases, so I was a little worried that something was going to be wrong with the phone, seeing as I saw quite a few reviews complaining of issues with their phones, but I haven't had any problems yet. Face ID works perfectly, extremely minor scratches (so unnoticeable I was only able to tell because I was strictly looking for them), easy to switch over to my carrier (literally just inserted the old sim card, and 30 minutes later EVERYTHING transferred over with no issues). Honestly, this is a REALLY good deal if you're looking for a more cheap route than having to buy a phone straight from Apple.

Now, the only issue, which I dont fully see as an issue and youll understand why but the battery. The biggest issue with my old phone was how quickly it died. It was impossible to go out for longer than 3 hours without my phone dying. The first setting I checked on the new phone was the battery capacity, and although I was really really upset when I saw it was also at 80% like my last phone, I dont really know if that number is fully true. I recieved my phone yesterday, and havent charged it since the afternoon of that day, and it is still on 49% which would NEVER happen with my old phone. SO, I put the rating down one star because it does still say that the battery capacity is 80%, but I just havent really seen that as of yet!

Hope you guys found my review useful, and I highly HIGHLY recommend buying this product. Just make sure to double-check the ratings of the seller you're buying from. For me, the black color of the iPhone 12 came from a different buyer than the blue color. The black phone color seller has 3.2-star ratings while the blue phone seller has a 4.5-star rating, so I went with a color I wouldn't have usually gone with to higher my chances of receiving a phone in better condition!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,I bought this phone 5 months ago and it was working fine until it started to struggle to read my sim. I was able to fix it hopefully it doesn’t happen again
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Tenia unos cuantos detalles de golpes en la carcasa, pero la pantalla y las cámaras estaban en perfecto estado, la batería llegó al 87% y ya después de un año sigue en el mismo porcentaje. Buena compra. Recomiendo comprar renewed siempre que se pueda!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"This IPHONE 12 I bought came in 4 days earlier than the original date given. It is in perfect condition, no scratches or defects that I can see. The battery health is at 100% which I never would have expected. It also came with plenty of information to rectify any grievance or just exactly how to return if not satisfied. I will definitely use this source again in the future"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I’m very pleased with the cosmetic condition of the iPhone 12. It appears to be cosmetically flawless. However, I’m disappointed with how fast the battery discharged. Setting shows the maximum battery capacity is 86%. Something to consider in the price you pay from this seller. Add on the price of replacing the battery as it will need to be done within the next year. Plus, if like mine at 86% remaining battery life, I have to charge it by evening."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"The phone arrived pretty quick! No scratches, dents and works great. Had no issues transferring everything over from the old one to this one."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Most things on this phone seem to be working fine. I needed a phone in a pinch and this was a great deal.

The battery capacity health is at 85% right now which is in the advertised range.

The speaker quality seems kinda muddy and quiet. It is not a dealbreaker but something to note.

Overall I am happy with it!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Received this phone as promised. It is in excellent condition as advertised, but it seems to have a few glitches in the workings. Hopefully I will be able to work them out, but overall it seems to be working pretty well. Time will tell."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I’m fully aware it’s a refurbished phone, so I didn’t really know what to expect as it’s my first time buying a refurbished. But it works great! Other than the scrapes and the 84% battery life… I really do think it was a good purchase for its price!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"The resolution on the screen is clearly below Apples original. Although it was obviously a restored iPhone, it’s a bit of let down. In addition the lower right corner of the screen is lifted a bit so it looks as if I have a screen protector that it’s not sticking to the screen. I’d be ok If I didn’t pay almost $350 for it. Everything else is totally fine though."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I bought this for my Teenage Son who is 17 going on older than me. It came in great condition. Everything worked properly, the sound quality was amazing, it charged up great. He was very happy to get a good deal on a Renewed iPhone. It must be a hit, he never puts it down!!"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Phone arrived in fantastic shape. Touchscreen was solid? No cracks, chips, or streaks. Battery capacity was all the way at 98% which is amazing. Charge port was clean and solid, speakers were free of any debris or damage. This phone is the perfect size in my opinion and is the best phone Apple has put out in the past few years."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Phone came within a week of purchase date. I ordered the phone in “Excellent” condition. It does however have very minor scratches on the screen that aren’t visible unless phone is locked & up close. The back cameras paint is chipped. Battery health is 81%.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Only complaint is the battery. It dies quickly. Other than that the phone functions as it should.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Battery percentage was good, didn’t have any problem setting it up works perfectly"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"I purchased this unlocked phone to replace my iPhone XS. The item arrived in like new condition, battery life was at 100%, no visible scratches or damage. It was super easy to set up and transferred all of my content seamlessly.
Once I received my phone, I was unable to port it to my existing service provider (Xfinity Mobile) because, according to them, the IMEI was not compatible with their network. I contacted Amazon customer support and they immediately offered to refund my money, but I liked the phone and did not want to exchange it. They they put me in contact with Apple Support and stayed on the line with me until Apple had answered their line.
I ultimately decided to go with another carrier (Mint Mobile) because they confirmed that the IMEI was compatible with their network and they were able to deliver my SIM card virtually, so I was able to use my phone immediately.
The problem with my Xfinity was not a problem with the phone itself and I was quite happy that, even though it was not their problem, Amazon was immediately willing to work with me. Could not be happier with the outcome, especially since Mint is 50% cheaper than Xfinity."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"My iPhone XR from 2018 started to really slow down and I replaced it with this phone which is much faster and has way more storage. The camera is great, the speakers are amazing too. The only downside is the battery dies while idle/resting pretty often compared to my XR. Just the past few nights, it went from 80% to 20% while not in use in Do Not Disturb or Sleep Mode. Last night it went from 40% to dead. The battery is at 87% performance supposedly which is 10% higher than my XR but it holds a battery worse. Definitely keeping the phone but I will have to replace the battery which is an additional $89 cost at Apple and I wish that were refunded to me if possible."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
